Round,Accuracy,Loss,Precision,Recall,F1-Score,Communication_Cost,Class_0_Accuracy,Class_1_Accuracy,Class_2_Accuracy,Class_3_Accuracy,Class_4_Accuracy,Class_5_Accuracy,Class_6_Accuracy,Class_7_Accuracy,Confusion_Matrix
21,71.72897196261682,0.7132816215356191,0.6277363700428396,0.6673628537944725,0.6284939961134601,779797616,0.0,90.38461538461539,52.25806451612903,36.896551724137936,95.90163934426229,66.43356643356644,96.69669669669669,95.31914893617022,"[[0, 1, 0, 82, 28, 10, 1, 0], [1, 282, 0, 7, 3, 0, 19, 0], [0, 0, 81, 5, 42, 4, 18, 5], [0, 1, 1, 107, 46, 82, 53, 0], [0, 0, 0, 4, 117, 0, 1, 0], [0, 0, 1, 45, 0, 95, 2, 0], [0, 0, 0, 4, 7, 0, 322, 0], [0, 0, 9, 0, 1, 0, 1, 224]]"
22,63.55140186915888,0.8147936849682419,0.6581752534287869,0.6157229041372659,0.5811599920952804,819934258,95.08196721311475,92.94871794871796,43.225806451612904,17.93103448275862,59.83606557377049,13.986013986013987,72.97297297297297,96.59574468085106,"[[116, 1, 0, 2, 3, 0, 0, 0], [19, 290, 0, 1, 0, 0, 2, 0], [10, 0, 67, 10, 44, 1, 13, 10], [197, 0, 0, 52, 10, 23, 8, 0], [45, 0, 0, 4, 73, 0, 0, 0], [81, 0, 1, 40, 0, 20, 1, 0], [21, 51, 0, 9, 8, 1, 243, 0], [0, 0, 6, 0, 1, 0, 1, 227]]"
23,73.83177570093459,0.7075311828542639,0.6363739872875356,0.6994729831911451,0.647277503195799,860070900,0.0,96.47435897435898,65.80645161290323,33.793103448275865,91.80327868852459,84.61538461538461,92.1921921921922,94.8936170212766,"[[0, 1, 0, 58, 27, 36, 0, 0], [0, 301, 0, 5, 2, 0, 3, 1], [0, 0, 102, 5, 34, 4, 5, 5], [0, 3, 5, 98, 52, 112, 20, 0], [0, 0, 4, 6, 112, 0, 0, 0], [0, 0, 1, 20, 0, 121, 1, 0], [0, 4, 0, 5, 14, 2, 307, 1], [0, 0, 10, 0, 1, 0, 1, 223]]"
24,76.40186915887851,0.5983933806419373,0.742998951791304,0.7651999721361757,0.716102977054303,903074445,72.95081967213115,96.15384615384616,57.41935483870968,15.862068965517242,90.1639344262295,84.61538461538461,96.69669669669669,98.29787234042553,"[[89, 1, 0, 3, 14, 14, 1, 0], [4, 300, 0, 1, 1, 0, 4, 2], [1, 0, 89, 4, 26, 5, 14, 16], [39, 5, 3, 46, 34, 119, 44, 0], [3, 0, 4, 5, 110, 0, 0, 0], [13, 0, 1, 7, 0, 121, 1, 0], [2, 4, 0, 0, 3, 1, 322, 1], [0, 0, 4, 0, 0, 0, 0, 231]]"
25,71.72897196261682,0.7453436663857212,0.6410192599965092,0.6249275092639037,0.5996409686402084,943211087,0.0,89.1025641025641,89.6774193548387,77.93103448275862,51.63934426229508,11.888111888111888,84.38438438438438,95.31914893617022,"[[0, 0, 1, 106, 15, 0, 0, 0], [4, 278, 0, 20, 3, 0, 6, 1], [0, 0, 139, 10, 2, 0, 1, 3], [0, 0, 37, 226, 13, 12, 2, 0], [0, 0, 47, 12, 63, 0, 0, 0], [0, 0, 1, 124, 0, 17, 1, 0], [0, 0, 32, 17, 3, 0, 281, 0], [0, 0, 11, 0, 0, 0, 0, 224]]"
26,70.15186915887851,0.7346387599353437,0.6722614962592842,0.6870310469655632,0.6470797790715372,980480826,76.22950819672131,98.71794871794873,48.38709677419355,20.0,93.44262295081968,32.16783216783217,84.08408408408408,96.59574468085106,"[[93, 13, 0, 1, 13, 1, 1, 0], [0, 308, 0, 1, 0, 0, 2, 1], [4, 0, 75, 2, 46, 3, 17, 8], [81, 43, 0, 58, 35, 50, 23, 0], [3, 1, 0, 4, 114, 0, 0, 0], [43, 2, 1, 51, 0, 46, 0, 0], [0, 50, 0, 0, 2, 0, 280, 1], [0, 0, 7, 0, 1, 0, 0, 227]]"
27,74.1822429906542,0.6221207005006296,0.6913082120958379,0.6446141389029174,0.612002234634562,1014883662,1.639344262295082,97.11538461538461,69.03225806451613,87.58620689655172,78.68852459016394,0.6993006993006993,83.48348348348348,97.44680851063829,"[[2, 1, 0, 108, 11, 0, 0, 0], [4, 303, 0, 1, 1, 0, 2, 1], [0, 0, 107, 15, 20, 0, 2, 11], [1, 4, 6, 254, 17, 1, 7, 0], [0, 0, 6, 20, 96, 0, 0, 0], [0, 0, 1, 140, 0, 1, 1, 0], [0, 26, 1, 21, 6, 0, 278, 1], [0, 0, 6, 0, 0, 0, 0, 229]]"
28,76.10981308411215,0.6134576411158951,0.7653741909543503,0.6995775647884306,0.6780772975612535,1052153401,57.377049180327866,98.71794871794873,51.61290322580645,74.48275862068967,93.44262295081968,2.097902097902098,86.18618618618619,95.74468085106383,"[[70, 1, 0, 36, 15, 0, 0, 0], [0, 308, 0, 1, 1, 0, 2, 0], [0, 0, 80, 13, 51, 0, 5, 6], [11, 5, 1, 216, 40, 2, 15, 0], [1, 0, 0, 7, 114, 0, 0, 0], [2, 0, 1, 136, 0, 3, 1, 0], [1, 25, 0, 8, 12, 0, 287, 0], [0, 0, 8, 0, 1, 0, 1, 225]]"
29,73.13084112149532,0.6527523646752039,0.7264151587592554,0.7373084621717261,0.6863857488613756,1086556237,93.44262295081968,94.55128205128204,62.58064516129033,11.724137931034482,76.22950819672131,65.73426573426573,90.69069069069069,94.8936170212766,"[[114, 1, 0, 1, 4, 2, 0, 0], [12, 295, 0, 1, 0, 0, 3, 1], [6, 0, 97, 4, 29, 4, 12, 3], [122, 0, 1, 34, 12, 101, 20, 0], [23, 0, 1, 5, 93, 0, 0, 0], [46, 0, 1, 1, 0, 94, 1, 0], [2, 14, 0, 6, 7, 2, 302, 0], [0, 0, 10, 0, 1, 0, 1, 223]]"
30,73.30607476635514,0.7009380570164433,0.7357352570154676,0.7313530792338401,0.6622586716509091,1123825976,36.0655737704918,96.47435897435898,62.58064516129033,1.0344827586206897,99.18032786885246,95.8041958041958,98.1981981981982,95.74468085106383,"[[44, 1, 0, 1, 25, 49, 2, 0], [1, 301, 0, 1, 1, 0, 8, 0], [0, 0, 97, 0, 34, 6, 13, 5], [5, 2, 5, 3, 49, 162, 64, 0], [0, 0, 1, 0, 121, 0, 0, 0], [0, 0, 1, 1, 0, 137, 4, 0], [0, 1, 0, 0, 5, 0, 327, 0], [0, 0, 9, 0, 0, 0, 1, 225]]"
